TARGET,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8,Period 9,Period 10,Period 11,Period 12,Period 13,Period 14,Period 15,Period 16,Period 17,Period 18,Period 19,Period 20,Period 21,Period 22,Period 23,Period 24,Period 25,Period 26,Period 27,Period 28,Period 29,Period 30
feature.Yield.managed.Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flow.even.product.Yield.managed.Total,0.0,0.00800000037997961,0.0,0.0010000000474974513,0.0,0.20000000298023224,0.0010000000474974513,0.0,0.0010000000474974513,0.0,0.0,0.0,0.004999999888241291,0.43799999356269836,0.23999999463558197,0.013000000268220901,0.0,0.0,0.006000000052154064,0.0010000000474974513,0.052000001072883606,0.0010000000474974513,0.0,0.0010000000474974513,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0
product.Treated.managed.CT,19.611999988555908,20.0,20.0,20.0,0.0,3.3110008239746094,3.4820003509521484,1.454000473022461,0.0,0.0,0.0,0.0,1.1299991607666016,4.744000434875488,6.560999870300293,4.225000381469727,0.2259998321533203,0.0,2.0340003967285156,0.20299911499023438,5.487000465393066,0.0,0.9459991455078125,5.234000205993652,0.0,0.0,1.7390003204345703,2.408000946044922,0.0,9.777999877929688
product.Yield.managed.Total,0.1328125,9.6484375,0.1015625,2.5703125,0.1640625,199.890625,0.609375,0.15625,0.9140625,0.5859375,0.1953125,0.015625,6.2109375,439.1015625,241.046875,14.578125,1.28125,0.0234375,7.078125,2.3359375,51.984375,1.0546875,1.171875,0.8046875,0.0390625,2.15625,0.4140625,0.2421875,0.078125,0.6640625
