CURVE,X,Y
320,120,609.5
320,130,650
436,79,0
436,80,428.6
436,90,488.7
436,100,545.9
436,110,596.5
436,120,643.8
436,130,687.2
436,140,727.5
437,79,0
437,80,504.2
437,90,574.9
437,100,642.2
437,110,701.8
437,120,757.4
437,130,808.5
437,140,855.9
336,79,0
336,80,464.9
336,90,530
336,100,592.1
336,110,647.1
336,120,698.3
336,130,745.4
336,140,789.2
309,79,0
309,80,581.2
309,90,663.4
309,100,737.9
309,110,806.5
309,120,870.7
309,130,928.6
308,79,0
308,80,505.6
308,90,577.2
308,100,642
308,110,701.7
308,120,757.5
308,130,807.9
530,79,0
530,80,642.4
530,90,728.8
530,100,811.9
521,79,0
521,80,917.8
521,90,1041.1
521,100,1159.9
519,79,0
519,80,706.7
519,90,801.6
519,100,893.1
524,79,0
524,101,0
524,102,1
312,79,0
312,130,0
312,131,1
340,79,0
340,140,0
340,141,1
258,79,0
258,140,0
258,141,1
339,79,0
339,100,0
339,101,1
339,140,1
339,141,0
523,79,0
523,100,0
523,101,1
523,102,0
311,79,0
311,100,0
311,101,1
311,130,1
311,131,0
257,79,0
257,100,0
257,101,1
257,140,1
257,141,0
337,79,0
337,80,603.8
337,90,688.3
337,100,768.9
337,110,840.4
337,120,906.9
337,130,968.1
337,140,1024.9
254,79,0
254,80,603.8
254,90,688.3
254,100,768.9
254,110,840.4
254,120,906.9
254,130,968.1
254,140,1024.9
253,79,0
253,80,422.6
253,90,481.8
253,100,538.2
253,110,588.3
253,120,634.8
253,130,677.7
253,140,717.4
251,79,0
251,80,120.8
251,90,137.7
251,100,153.8
251,110,168.1
251,120,181.4
251,130,193.6
251,140,205
114,89,0
359,89,0
359,90,0.19
204,89,0
204,90,0.15
116,89,0
116,90,0.1
462,89,0
462,90,0.3
206,89,0
206,90,0.25
205,89,0
205,90,0.6
360,89,0
360,90,0.81
117,89,0
117,90,0.7
115,89,0
115,90,0.2
461,89,0
461,90,28.6
461,100,29.8
461,110,30.9
461,120,31.9
461,140,33.7
461,150,34.7
461,160,35.5
358,89,0
358,90,29.7
358,100,30.7
358,120,32.9
358,130,33.9
358,150,35.7
358,160,36.5
358,200,39.3
358,210,39.9
358,220,40.4
201,89,0
201,90,28.6
201,100,29.8
201,110,30.9
201,120,31.9
201,140,33.7
201,150,34.7
201,160,35.5
118,89,0
118,90,1
111,89,0
111,90,1
111,110,1
111,111,0
110,89,0
110,90,29.7
110,100,30.7
110,120,32.9
110,130,33.9
110,150,35.7
110,160,36.5
110,200,39.3
110,210,39.9
110,220,40.4
355,89,0
355,90,92.2
355,100,103.4
355,110,113.8
355,120,123.6
355,130,132.4
355,140,140.3
355,150,147.4
355,160,154.1
355,170,160.1
355,180,165.6
355,190,170.8
355,200,175.2
355,210,179.3
355,220,183
197,89,0
197,90,66.6
197,100,75.4
197,110,83.4
197,120,90.9
197,130,97.8
197,140,104.1
197,150,109.8
197,160,115
107,89,0
107,90,48.5
107,100,54.4
107,110,59.9
107,120,65
107,130,69.7
107,140,73.8
107,150,77.6
107,160,81.1
107,170,84.3
107,180,87.2
107,190,89.9
107,200,92.2
107,210,94.4
107,220,96.3
459,89,0
459,90,133.3
459,100,150.8
459,110,166.9
459,120,181.7
459,130,195.7
459,140,208.2
459,150,219.6
459,160,229.9
199,89,0
199,90,111
199,100,125.7
199,110,139.1
199,120,151.4
199,130,163.1
199,140,173.5
199,150,183
199,160,191.6
458,89,0
458,90,310.9
458,100,351.8
458,110,389.3
458,120,424.1
458,130,456.6
458,140,485.9
458,150,512.4
458,160,536.5
198,89,0
198,90,266.6
198,100,301.5
198,110,333.7
198,120,363.5
198,130,391.4
198,140,416.5
198,150,439.2
198,160,459.8
356,89,0
356,90,393.2
356,100,440.6
356,110,485
356,120,526.7
356,130,564.4
356,140,598.1
356,150,628.6
356,160,657.1
356,170,682.7
356,180,706.1
356,190,727.9
356,200,747.1
356,210,764.5
356,220,780.2
460,89,0
460,90,444.2
460,100,502.6
460,110,556.2
460,120,605.8
460,130,652.3
460,140,694.1
460,150,732
460,160,766.4
357,89,0
357,90,485.4
357,100,544
357,110,598.8
357,120,650.3
357,130,696.8
357,140,738.4
357,150,776
357,160,811.2
357,170,842.8
357,180,871.7
357,190,898.7
357,200,922.3
357,210,943.8
357,220,963.2
200,89,0
200,90,444.2
200,100,502.6
200,110,556.2
200,120,605.8
200,130,652.3
200,140,694.1
200,150,732
200,160,766.4
203,89,0
203,160,0
203,161,1
113,89,0
113,200,0
113,201,1
202,89,0
202,110,0
202,111,1
202,160,1
202,161,0
112,89,0
112,110,0
112,111,1
112,200,1
112,201,0
109,89,0
109,90,485.4
109,100,544
109,110,598.8
109,120,650.3
109,130,696.8
109,140,738.4
109,150,776
109,160,811.2
109,170,842.8
109,180,871.7
109,190,898.7
109,200,922.3
109,210,943.8
109,220,963.2
108,89,0
108,90,339.8
108,100,380.8
108,110,419.1
108,120,455.2
108,130,487.7
108,140,516.9
108,150,543.2
108,160,567.9
108,170,589.9
108,180,610.2
108,190,629.1
108,200,645.6
108,210,660.6
108,220,674.3
106,89,0
106,90,97.1
106,100,108.8
106,110,119.8
106,120,130.1
106,130,139.4
106,140,147.7
106,150,155.2
106,160,162.2
106,170,168.6
106,180,174.3
106,190,179.7
106,200,184.5
106,210,188.8
106,220,192.6
74,69,0
138,69,0
138,70,0.1
137,69,0
137,70,0.2
87,69,0
87,70,0.2
547,69,0
547,70,0.3
501,69,0
501,70,0.32
146,69,0
146,70,0.4
77,69,0
77,70,0.25
500,69,0
500,70,0.68
287,69,0
287,70,0.8
139,69,0
139,70,0.7
88,69,0
88,70,0.8
76,69,0
76,70,0.6
75,69,0
75,70,0.15
280,69,0
280,70,31.1
280,80,33.2
280,90,35.4
78,69,0
78,70,1
71,69,0
71,70,1
71,90,1
71,91,0
374,69,0
374,70,34.5
374,80,37
374,90,39.6
136,69,0
136,70,34.5
136,80,37
136,90,39.6
276,69,0
276,70,107.9
276,80,128.5
276,90,147.5
133,69,0
133,70,87
133,80,101.4
133,90,115.3
70,69,0
70,70,32.2
70,80,34.7
70,90,37.3
285,69,0
285,70,143.9
285,80,171.3
285,90,196.7
278,69,0
278,70,179.9
278,80,214.1
278,90,245.9
371,69,0
371,70,173.9
371,80,202.7
371,90,230.7
132,69,0
132,70,173.9
132,80,202.7
132,90,230.7
85,69,0
85,70,161
85,80,190.5
85,90,217.3
546,69,0
546,70,241.6
546,80,285.7
546,90,325.9
498,69,0
498,70,230.2
498,80,274.1
498,90,314.7
277,69,0
277,70,431.7
277,80,513.9
277,90,590.1
145,69,0
145,70,347.8
145,80,405.4
145,90,461.4
144,69,0
144,70,347.8
144,80,405.4
144,90,461.3
68,69,0
68,70,201.3
68,80,238.1
68,90,271.6
545,69,0
545,70,563.6
545,80,666.7
545,90,760.6
497,69,0
497,70,489.3
497,80,582.4
497,90,668.8
286,69,0
286,70,575.6
286,80,685.2
286,90,786.8
134,69,0
134,70,608.6
134,80,709.4
134,90,807.4
372,69,0
372,70,695.6
372,80,810.8
372,90,922.7
499,69,0
499,70,719.5
499,80,856.5
499,90,983.5
279,69,0
279,70,719.5
279,80,856.5
279,90,983.5
86,69,0
86,70,644.2
86,80,761.9
86,90,869.2
373,69,0
373,70,869.5
373,80,1013.5
373,90,1153.4
135,69,0
135,70,869.5
135,80,1013.5
135,90,1153.4
73,69,0
73,91,0
73,92,1
72,69,0
72,90,0
72,91,1
72,92,0
69,69,0
69,70,805.2
69,80,952.4
69,90,1086.5
67,69,0
67,70,483.1
67,80,571.4
67,90,651.9
66,69,0
66,70,120.8
66,80,142.9
66,90,163
55,0,524.5
542,0,524.5
542,10,828
542,20,785
542,30,777
542,40,772
542,50,758
542,60,739
542,70,714
542,80,674
542,90,625
82,0,524.5
82,10,414
82,20,392.5
82,30,388.5
82,40,386
82,50,379
82,60,369.5
82,70,357
82,80,337
82,90,312.5
61,0,524.5
61,10,828
61,20,785
61,30,777
61,40,772
61,50,758
61,60,739
61,70,714
61,80,674
61,90,625
408,189,0
421,189,0
421,190,0.15
420,189,0
420,190,0.25
411,189,0
411,190,0.21
410,189,0
410,190,0.28
419,189,0
419,190,0.6
409,189,0
409,190,0.51
412,189,0
412,190,1
405,189,0
405,190,1
405,210,1
405,211,0
418,189,0
418,190,52
418,200,55.3
418,210,58.1
418,220,60.4
418,230,62.6
418,240,64.7
418,250,66.7
418,260,69.1
418,280,73.5
418,290,75.5
404,189,0
404,190,31.5
404,200,32.2
404,210,32.7
404,230,33.5
404,240,33.8
404,260,34.6
404,270,35.1
404,290,35.9
417,189,0
417,190,86.7
417,200,92.1
417,210,96.9
417,220,100.8
417,230,104.4
417,250,111.2
417,260,115.2
417,270,118.9
417,280,122.4
417,290,125.8
403,189,0
403,190,72.8
403,200,77.4
403,210,81.4
403,220,84.6
403,230,87.7
403,240,90.6
403,250,93.4
403,260,96.7
403,270,99.9
403,280,102.8
403,290,105.6
401,189,0
401,190,97.1
401,200,103.2
401,210,108.5
401,220,112.8
401,230,116.9
401,240,120.8
401,250,124.6
401,260,129
401,270,133.2
401,280,137.1
401,290,140.8
416,189,0
416,190,208.2
416,200,221
416,210,232.5
416,220,241.8
416,230,250.6
416,250,267
416,260,276.4
416,270,285.4
416,280,293.8
416,290,301.7
407,189,0
407,211,0
407,212,1
406,189,0
406,210,0
406,211,1
406,212,0
402,189,0
402,190,346.9
402,200,368.4
402,210,387.5
402,220,403
402,230,417.6
402,240,431.3
402,250,444.9
402,260,460.7
402,270,475.6
402,280,489.7
402,290,503
400,189,0
400,190,177
400,200,187.8
400,210,197.6
400,220,205.6
400,230,213
400,240,219.9
400,250,226.9
400,260,235
400,270,242.5
400,280,249.8
400,290,256.6
42,99,0
235,99,0
235,100,0.1
180,99,0
180,100,0.1
234,99,0
234,100,0.2
179,99,0
179,100,0.2
171,99,0
171,100,0.18
236,99,0
236,100,0.7
225,99,0
225,100,0.61
224,99,0
224,100,0.39
45,99,0
45,100,0.2
172,99,0
172,100,0.82
44,99,0
44,100,0.7
43,99,0
43,100,0.1
223,99,0
223,100,26.9
223,110,28
223,120,29
223,130,29.8
223,140,30.3
223,150,31
223,160,31.6
223,170,32.3
223,190,33.3
223,200,33.7
223,220,34.7
223,230,35.1
223,240,35.4
223,250,35.8
223,290,37
168,99,0
168,100,27.2
168,110,28.3
168,120,29.3
168,130,30
168,140,30.6
168,160,32
168,170,32.6
168,190,33.6
168,200,34
168,220,35
168,240,35.8
168,250,36.1
168,260,36.5
168,280,37.1
168,290,37.3
46,99,0
46,100,1
39,99,0
39,100,1
39,120,1
39,121,0
232,99,0
232,100,29.8
232,110,33.9
232,120,37.5
232,130,40.6
232,140,43.3
232,160,48.5
232,170,50.9
232,180,52.9
232,190,54.7
232,200,56.2
232,210,57.8
232,230,60.4
232,250,62.6
232,270,64.4
232,290,65.8
177,99,0
177,100,31.8
177,110,36
177,120,39.7
177,130,42.9
177,140,45.7
177,150,48.6
177,160,51.2
177,170,53.6
177,180,55.7
177,190,57.5
177,200,59.2
177,220,62.2
177,230,63.5
177,240,64.7
177,260,66.7
177,270,67.6
177,280,68.4
177,290,69
231,99,0
231,100,59.7
231,110,67.8
231,120,75
231,130,81.2
231,140,86.6
231,150,91.9
231,160,97
231,170,101.7
231,180,105.8
231,190,109.3
231,200,112.5
231,210,115.5
231,220,118.3
231,230,120.8
231,240,123.1
231,250,125.2
231,260,127.1
231,280,130.3
231,290,131.5
176,99,0
176,100,63.6
176,110,72
176,120,79.4
176,130,85.7
176,150,97.1
176,160,102.5
176,170,107.2
176,180,111.3
176,190,114.9
176,200,118.3
176,210,121.5
176,220,124.3
176,230,127
176,240,129.4
176,250,131.5
176,260,133.4
176,270,135.2
176,280,136.7
176,290,138.1
165,99,0
165,100,57.3
165,110,64.8
165,120,71.5
165,130,77.2
165,150,87.4
165,160,92.2
165,170,96.5
165,180,100.2
165,190,103.4
165,200,106.5
165,210,109.3
165,220,111.9
165,230,114.3
165,240,116.4
165,250,118.3
165,260,120.1
165,270,121.7
165,290,124.3
38,99,0
38,100,29.7
38,140,34.1
220,99,0
220,100,116.4
220,110,132.1
220,120,146.2
220,130,158.3
220,140,168.9
220,150,179.1
220,160,189.2
220,170,198.3
220,180,206.3
220,190,213.1
220,200,219.4
220,210,225.2
220,220,230.6
220,230,235.5
220,240,240
220,250,244.1
220,260,247.8
220,270,251
220,280,254
220,290,256.5
233,99,0
233,100,208.9
233,110,237.1
233,120,262.4
233,130,284.1
233,140,303.1
233,150,321.5
233,160,339.7
233,170,355.9
233,180,370.2
233,190,382.5
233,200,393.8
233,210,404.2
233,220,413.9
233,230,422.7
233,240,430.8
233,250,438.2
233,260,444.7
233,270,450.5
233,280,455.9
233,290,460.4
221,99,0
221,100,182
221,110,206.7
221,120,228.7
221,130,247.6
221,140,264.1
221,150,280.2
221,160,296
221,170,310.2
221,180,322.6
221,190,333.4
221,200,343.1
221,210,352.3
221,220,360.7
221,230,368.4
221,240,375.4
221,250,381.9
221,260,387.5
221,270,392.6
221,280,397.3
221,290,401.2
178,99,0
178,100,222.7
178,110,252
178,120,278.1
178,130,300.1
178,140,320
178,150,339.8
178,160,358.6
178,170,375.2
178,180,389.5
178,190,402.3
178,200,414.1
178,210,425.2
178,220,435.2
178,230,444.3
178,240,452.7
178,250,460.1
178,260,466.9
178,270,473.2
178,280,478.4
178,290,483.2
222,99,0
222,100,298.4
222,110,338.8
222,120,374.9
222,130,405.9
222,140,433
222,150,459.3
222,160,485.2
222,170,508.5
222,180,528.9
222,190,546.5
222,200,562.5
222,210,577.5
222,220,591.3
222,230,603.9
222,240,615.4
222,250,626
222,260,635.3
222,270,643.6
222,280,651.3
222,290,657.7
167,99,0
167,100,318.1
167,110,360
167,120,397.2
167,130,428.7
167,150,485.5
167,160,512.3
167,170,536
167,180,556.5
167,190,574.7
167,200,591.6
167,210,607.4
167,220,621.7
167,230,634.8
167,240,646.8
167,250,657.3
167,260,667
167,270,676
167,280,683.5
167,290,690.3
166,99,0
166,100,260.8
166,110,295.2
166,120,325.7
166,130,351.5
166,150,398.1
166,160,420.1
166,170,439.5
166,180,456.3
166,190,471.3
166,200,485.1
166,210,498.1
166,220,509.8
166,230,520.5
166,240,530.4
166,250,539
166,260,546.9
166,270,554.3
166,280,560.5
166,290,566
36,99,0
36,100,128.4
36,110,142.6
36,120,155.9
36,130,168.1
36,140,179
170,99,0
170,200,0
170,201,1
41,99,0
41,140,0
41,141,1
169,99,0
169,120,0
169,121,1
169,200,1
169,201,0
40,99,0
40,120,0
40,121,1
40,140,1
40,141,0
37,99,0
37,100,641.9
37,110,713
37,120,779.7
37,130,840.6
37,140,895.2
35,99,0
35,100,449.3
35,110,499.1
35,120,545.8
35,130,588.4
35,140,626.7
34,99,0
34,100,64.2
34,110,71.3
34,120,78
34,130,84.1
34,140,89.5
12,0,350
351,0,350
351,10,739
351,20,716
351,30,701
351,40,694
351,60,686
351,70,679
351,80,669
351,100,647
351,110,634
351,120,620
351,130,605
351,140,589
351,150,575
351,160,563
351,170,552
351,180,542
351,190,530
351,200,519
351,210,509
351,220,500
29,0,350
29,10,841
29,20,794
29,30,775
29,40,770
29,50,766
29,60,760
29,70,751
29,80,741
29,90,730
29,100,716
29,120,692
29,130,673
29,140,652
2,0,1
7,0,1
7,5,1
7,6,0
469,0,0
229,0,0
229,20,0
229,30,0.1
229,40,2.2
229,50,6.5
229,60,11.3
229,70,16.3
229,80,21.1
229,90,25.4
229,100,29.8
229,110,33.9
229,120,37.5
229,130,40.6
229,140,43.3
229,160,48.5
229,170,50.9
229,180,52.9
229,190,54.7
229,200,56.2
229,210,57.8
229,230,60.4
229,250,62.6
229,270,64.4
229,290,65.8
228,0,0
228,20,0
228,30,0.2
228,40,4.4
228,50,13
228,60,22.6
228,70,32.5
228,80,42.2
228,90,50.8
228,100,59.7
228,110,67.8
228,120,75
228,130,81.2
228,140,86.6
228,150,91.9
228,160,97
228,170,101.7
228,180,105.8
228,190,109.3
228,200,112.5
228,210,115.5
228,220,118.3
228,230,120.8
228,240,123.1
228,250,125.2
228,260,127.1
228,280,130.3
228,290,131.5
174,0,0
174,20,0
174,30,0.1
174,40,2.6
174,50,7.2
174,60,12.3
174,70,17.5
174,80,22.6
174,100,31.8
174,110,36
174,120,39.7
174,130,42.9
174,140,45.7
174,150,48.6
174,160,51.2
174,170,53.6
174,180,55.7
174,190,57.5
174,200,59.2
174,220,62.2
174,230,63.5
174,240,64.7
174,260,66.7
174,270,67.6
174,280,68.4
174,290,69
162,0,0
162,20,0
162,30,0.2
162,40,4.6
162,50,13
162,60,22.1
162,70,31.6
162,80,40.7
162,90,48.9
162,100,57.3
162,110,64.8
162,120,71.5
162,130,77.2
162,150,87.4
162,160,92.2
162,170,96.5
162,180,100.2
162,190,103.4
162,200,106.5
162,210,109.3
162,220,111.9
162,230,114.3
162,240,116.4
162,250,118.3
162,260,120.1
162,270,121.7
162,290,124.3
230,0,0
230,20,0
230,30,0.6
230,40,15.4
230,50,45.4
230,60,78.9
230,70,113.8
230,80,147.8
230,90,178
230,100,208.9
230,110,237.1
230,120,262.4
230,130,284.1
230,140,303.1
230,150,321.5
230,160,339.7
230,170,355.9
230,180,370.2
230,190,382.5
230,200,393.8
230,210,404.2
230,220,413.9
230,230,422.7
230,240,430.8
230,250,438.2
230,260,444.7
230,270,450.5
230,280,455.9
230,290,460.4
218,0,0
218,20,0
218,30,0.5
218,40,13.4
218,50,39.6
218,60,68.8
218,70,99.2
218,80,128.8
218,90,155.1
218,100,182
218,110,206.7
218,120,228.7
218,130,247.6
218,140,264.1
218,150,280.2
218,160,296
218,170,310.2
218,180,322.6
218,190,333.4
218,200,343.1
218,210,352.3
218,220,360.7
218,230,368.4
218,240,375.4
218,250,381.9
218,260,387.5
218,270,392.6
218,280,397.3
218,290,401.2
217,0,0
217,20,0
217,30,0.4
217,40,8.6
217,50,25.3
217,60,44
217,70,63.4
217,80,82.3
217,90,99.1
217,100,116.4
217,110,132.1
217,120,146.2
217,130,158.3
217,140,168.9
217,150,179.1
217,160,189.2
217,170,198.3
217,180,206.3
217,190,213.1
217,200,219.4
217,210,225.2
217,220,230.6
217,230,235.5
217,240,240
217,250,244.1
217,260,247.8
217,270,251
217,280,254
217,290,256.5
219,0,0
219,20,0
219,30,0.9
219,40,22
219,50,64.9
219,60,112.8
219,70,162.6
219,80,211.1
219,90,254.2
219,100,298.4
219,110,338.8
219,120,374.9
219,130,405.9
219,140,433
219,150,459.3
219,160,485.2
219,170,508.5
219,180,528.9
219,190,546.5
219,200,562.5
219,210,577.5
219,220,591.3
219,230,603.9
219,240,615.4
219,250,626
219,260,635.3
219,270,643.6
219,280,651.3
219,290,657.7
175,0,0
175,20,0
175,30,0.9
175,40,18
175,50,50.5
175,60,86
175,70,122.8
175,80,158.4
175,90,190.1
175,100,222.7
175,110,252
175,120,278.1
175,130,300.1
175,140,320
175,150,339.8
175,160,358.6
175,170,375.2
175,180,389.5
175,190,402.3
175,200,414.1
175,210,425.2
175,220,435.2
175,230,444.3
175,240,452.7
175,250,460.1
175,260,466.9
175,270,473.2
175,280,478.4
175,290,483.2
173,0,0
173,20,0
173,30,0.3
173,40,5.1
173,50,14.4
173,60,24.6
173,70,35.1
173,80,45.2
173,90,54.3
173,100,63.6
173,110,72
173,120,79.4
173,130,85.7
173,150,97.1
173,160,102.5
173,170,107.2
173,180,111.3
173,190,114.9
173,200,118.3
173,210,121.5
173,220,124.3
173,230,127
173,240,129.4
173,250,131.5
173,260,133.4
173,270,135.2
173,280,136.7
173,290,138.1
164,0,0
164,20,0
164,30,1.3
164,40,25.7
164,50,72.1
164,60,122.9
164,70,175.4
164,80,226.2
164,90,271.6
164,100,318.1
164,110,360
164,120,397.2
164,130,428.7
164,150,485.5
164,160,512.3
164,170,536
164,180,556.5
164,190,574.7
164,200,591.6
164,210,607.4
164,220,621.7
164,230,634.8
164,240,646.8
164,250,657.3
164,260,667
164,270,676
164,280,683.5
164,290,690.3
163,0,0
163,20,0
163,30,1.1
163,40,21.1
163,50,59.1
163,60,100.8
163,70,143.8
163,80,185.5
163,90,222.7
163,100,260.8
163,110,295.2
163,120,325.7
163,130,351.5
163,150,398.1
163,160,420.1
163,170,439.5
163,180,456.3
163,190,471.3
163,200,485.1
163,210,498.1
163,220,509.8
163,230,520.5
163,240,530.4
163,250,539
163,260,546.9
163,270,554.3
163,280,560.5
163,290,566
154,0,0
154,20,0
154,30,0.3
154,40,1.7
154,50,5.4
154,60,12.1
154,70,21.5
154,80,32.4
154,90,43.6
154,100,54.5
154,110,64.8
154,120,74.1
154,130,82.2
154,140,89
154,150,94.6
154,160,98.9
154,170,101.9
154,180,103.9
154,190,104.9
154,200,104.9
154,210,104.1
154,220,102.6
154,230,100.6
154,240,98
154,250,95.9
154,260,95.3
154,270,96.2
154,280,95.5
154,290,94.9
154,299,94.3
215,0,0
215,20,0
215,30,2.6
215,40,10.8
215,50,16.4
215,60,19.9
215,70,22.4
215,80,24.3
215,100,26.9
215,110,28
215,120,29
215,130,29.8
215,140,30.3
215,150,31
215,160,31.6
215,170,32.3
215,190,33.3
215,200,33.7
215,220,34.7
215,230,35.1
215,240,35.4
215,250,35.8
215,290,37
352,0,0
352,20,0
352,30,4.4
352,40,17.8
352,50,33.6
352,60,49.7
352,70,64.7
352,80,79.4
352,90,92.2
352,100,103.4
352,110,113.8
352,120,123.6
352,130,132.4
352,140,140.3
352,150,147.4
352,160,154.1
352,170,160.1
352,180,165.6
352,190,170.8
352,200,175.2
352,210,179.3
352,220,183
158,0,0
158,20,0
158,30,3
158,40,11.3
158,50,16.9
158,60,20.3
158,70,22.7
158,80,24.5
158,90,25.9
158,100,27.2
158,110,28.3
158,120,29.3
158,130,30
158,140,30.6
158,160,32
158,170,32.6
158,190,33.6
158,200,34
158,220,35
