TARGET,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8,Period 9,Period 10,Period 11,Period 12,Period 13,Period 14,Period 15,Period 16,Period 17,Period 18,Period 19,Period 20,Period 21,Period 22,Period 23,Period 24,Period 25,Period 26,Period 27,Period 28,Period 29,Period 30
feature.Yield.managed.Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.75,11698.4375,21221.375,29506.90625,30570.65625,31499.1875,28463.84375,23309.40625,18720.9375,17719.9375,13176.625,8564.46875,11711.3125,16323.8125,24435.0,39741.71875,53088.75,65486.21875,72808.75,74764.375,75682.125
flow.even.product.Yield.managed.Total,0.017000000923871994,0.03099999949336052,0.017999999225139618,0.03500000014901161,0.012000000104308128,0.04399999976158142,0.035999998450279236,0.0010000000474974513,0.017999999225139618,0.004999999888241291,0.01600000075995922,0.013000000268220901,0.014000000432133675,0.026000000536441803,0.0,0.009999999776482582,0.03099999949336052,0.03099999949336052,0.03500000014901161,0.017000000923871994,0.008999999612569809,0.014999999664723873,0.004999999888241291,0.0020000000949949026,0.003000000026077032,0.0,0.014999999664723873,0.00800000037997961,0.0,0.0
flow.ndy.feature.Yield.managed.Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9359999895095825,0.6330000162124634,0.9330000281333923,1.656999945640564,3.180000066757202,2.864000082015991,2.739000082015991,1.6629999876022339,0.45100000500679016,0.21199999749660492
product.Treated.managed.CT,19.611999988555908,20.0,20.0,20.0,0.0,18.639000058174133,20.0,0.0,0.0,16.082000017166138,18.335000038146973,17.88100004196167,14.617000102996826,0.0,0.4160003662109375,0.0,0.0,9.831000328063965,12.001999855041504,11.670000076293945,5.720999717712402,20.0,6.696000099182129,16.717000007629395,13.125,13.763999938964844,10.279000282287598,7.425999641418457,11.182999610900879,19.787000000476837
product.Yield.managed.Total,17.96875,31.4765625,18.8671875,35.953125,12.59375,44.1171875,36.9609375,1.7578125,18.3671875,5.421875,16.65625,13.1875,15.015625,26.8828125,0.53125,10.2890625,31.140625,31.5859375,35.6015625,17.2421875,9.46875,15.96875,5.3828125,2.96875,3.78125,0.0625,15.109375,8.2578125,0.0078125,0.0625
