TARGET,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8,Period 9,Period 10,Period 11,Period 12,Period 13,Period 14,Period 15,Period 16,Period 17,Period 18,Period 19,Period 20,Period 21,Period 22,Period 23,Period 24,Period 25,Period 26,Period 27,Period 28,Period 29,Period 30
feature.Yield.managed.Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flow.even.product.Yield.managed.Total,0.007000000216066837,0.0010000000474974513,0.007000000216066837,0.10100000351667404,0.6259999871253967,0.36000001430511475,0.11400000005960464,0.2669999897480011,0.013000000268220901,0.014999999664723873,0.004000000189989805,0.0020000000949949026,0.0,0.0020000000949949026,0.0010000000474974513,0.007000000216066837,0.008999999612569809,0.012000000104308128,0.014999999664723873,0.0010000000474974513,0.006000000052154064,0.0,0.0010000000474974513,0.003000000026077032,0.010999999940395355,0.0,0.0,0.0,0.0,0.0
product.Treated.managed.CT,19.611999988555908,20.0,20.0,20.0,0.7290000915527344,0.0,0.0,0.0,0.0,0.0,1.552999496459961,0.8069992065429688,5.02400016784668,4.5410003662109375,2.2950000762939453,0.0,0.0,0.0,0.0,0.0,5.222999572753906,4.057000160217285,6.185000419616699,10.166000366210938,0.0,6.956000328063965,4.810999870300293,4.628000259399414,0.2870006561279297,7.081000328063965
product.Yield.managed.Total,7.5703125,1.984375,7.484375,101.9453125,626.8203125,360.25,114.3515625,267.2734375,13.515625,16.0234375,4.84375,2.640625,0.75,3.2421875,1.2734375,7.46875,9.8984375,12.6171875,15.59375,1.7578125,6.3125,0.0078125,1.3671875,3.703125,11.96875,0.421875,0.828125,0.796875,0.9140625,0.25
