CURVE,X,Y
1181,10,627
1181,20,611
1181,30,597
1181,40,589
1181,50,584
1181,60,580
1181,80,574
1181,90,570
1181,110,558
1181,120,551
1181,140,539
1181,150,531
1181,160,524
1181,170,516
1181,200,495
1181,220,479
1181,230,472
1181,270,448
1181,290,438
1162,0,200
1162,10,627
1162,20,611
1162,30,597
1162,40,589
1162,50,584
1162,60,580
1162,80,574
1162,90,570
1162,110,558
1162,120,551
1162,140,539
1162,150,531
1162,160,524
1162,170,516
1162,200,495
1162,220,479
1162,230,472
1162,270,448
1162,290,438
1019,0,200
1019,10,627
1019,20,611
1019,30,597
1019,40,589
1019,50,584
1019,60,580
1019,80,574
1019,90,570
1019,110,558
1019,120,551
1019,140,539
1019,150,531
1019,160,524
1019,170,516
1019,200,495
1019,220,479
1019,230,472
1019,270,448
1019,290,438
808,0,200
808,10,627
808,20,611
808,30,597
808,40,589
808,50,584
808,60,580
808,80,574
808,90,570
808,110,558
808,120,551
808,140,539
808,150,531
808,160,524
808,170,516
808,200,495
808,220,479
808,230,472
808,270,448
808,290,438
567,0,200
567,10,627
567,20,611
567,30,597
567,40,589
567,50,584
567,60,580
567,80,574
567,90,570
567,110,558
567,120,551
567,140,539
567,150,531
567,160,524
567,170,516
567,200,495
567,220,479
567,230,472
567,270,448
567,290,438
367,0,200
367,10,627
367,20,611
367,30,597
367,40,589
367,50,584
367,60,580
367,80,574
367,90,570
367,110,558
367,120,551
367,140,539
367,150,531
367,160,524
367,170,516
367,200,495
367,220,479
367,230,472
367,270,448
367,290,438
1576,0,250
775,0,250
775,10,677
775,20,642
775,30,626
775,40,622
775,50,619
775,60,614
775,70,608
775,80,600
775,90,591
775,100,581
775,120,559
775,130,550
775,140,538
775,160,510
497,0,275
1668,0,275
1668,10,699
1668,20,675
1668,30,664
1668,40,660
1668,50,655
1668,60,643
1668,70,630
1668,80,612
1668,90,590
1668,100,566
1668,130,509
1500,0,275
1500,10,699
1500,20,675
1500,30,664
1500,40,660
1500,50,655
1500,60,643
1500,70,630
1500,80,612
1500,90,590
1500,100,566
1500,130,509
1295,0,275
1295,10,699
1295,20,675
1295,30,664
1295,40,660
1295,50,655
1295,60,643
1295,70,630
1295,80,612
1295,90,590
1295,100,566
1295,130,509
277,0,275
1519,0,275
1519,10,666
1519,20,643
1519,30,632
1519,40,627
1519,50,624
1519,60,615
1519,70,603
1519,80,590
1519,90,573
1519,100,554
1519,110,534
1519,120,518
1519,130,503
1519,140,487
1539,0,275
1539,10,666
1539,20,643
1539,30,632
1539,40,627
1539,50,624
1539,60,615
1539,70,603
1539,80,590
1539,90,573
1539,100,554
1539,110,534
1539,120,518
1539,130,503
1539,140,487
1105,0,275
1105,10,666
1105,20,643
1105,30,632
1105,40,627
1105,50,624
1105,60,615
1105,70,603
1105,80,590
1105,90,573
1105,100,554
1105,110,534
1105,120,518
1105,130,503
1105,140,487
703,0,275
703,10,699
703,20,675
703,30,664
703,40,660
703,50,655
703,60,643
703,70,630
703,80,612
703,90,590
703,100,566
703,130,509
502,0,275
502,10,666
502,20,643
502,30,632
502,40,627
502,50,624
502,60,615
502,70,603
502,80,590
502,90,573
502,100,554
502,110,534
502,120,518
502,130,503
502,140,487
1425,0,275
1425,10,699
1425,20,675
1425,30,664
1425,40,660
1425,50,655
1425,60,643
1425,70,630
1425,80,612
1425,90,590
1425,100,566
1425,130,509
1037,0,275
1037,10,699
1037,20,675
1037,30,664
1037,40,660
1037,50,655
1037,60,643
1037,70,630
1037,80,612
1037,90,590
1037,100,566
1037,130,509
986,0,275
986,10,699
986,20,675
986,30,664
986,40,660
986,50,655
986,60,643
986,70,630
986,80,612
986,90,590
986,100,566
986,130,509
1884,0,275
1884,10,699
1884,20,675
1884,30,664
1884,40,660
1884,50,655
1884,60,643
1884,70,630
1884,80,612
1884,90,590
1884,100,566
1884,130,509
547,0,275
547,10,699
547,20,675
547,30,664
547,40,660
547,50,655
547,60,643
547,70,630
547,80,612
547,90,590
547,100,566
547,130,509
283,0,275
283,10,699
283,20,675
283,30,664
283,40,660
283,50,655
283,60,643
283,70,630
283,80,612
283,90,590
283,100,566
283,130,509
174,0,250
1339,0,250
1339,10,677
1339,20,642
1339,30,626
1339,40,622
1339,50,619
1339,60,614
1339,70,608
1339,80,600
1339,90,591
1339,100,581
1339,120,559
1339,130,550
1339,140,538
1339,160,510
692,0,250
692,10,677
692,20,642
692,30,626
692,40,622
692,50,619
692,60,614
692,70,608
692,80,600
692,90,591
692,100,581
692,120,559
692,130,550
692,140,538
692,160,510
1825,0,250
1825,10,677
1825,20,642
1825,30,626
1825,40,622
1825,50,619
1825,60,614
1825,70,608
1825,80,600
1825,90,591
1825,100,581
1825,120,559
1825,130,550
1825,140,538
1825,160,510
180,0,250
180,10,677
180,20,642
180,30,626
180,40,622
180,50,619
180,60,614
180,70,608
180,80,600
180,90,591
180,100,581
180,120,559
180,130,550
180,140,538
180,160,510
461,0,349
384,0,350
1865,0,350
1865,10,739
1865,20,716
1865,30,701
1865,40,694
1865,60,686
1865,70,679
1865,80,669
1865,100,647
1865,110,634
1865,120,620
1865,130,605
1865,140,589
1865,150,575
1865,160,563
1865,170,552
1865,180,542
1865,190,530
1865,200,519
1865,210,509
1865,220,500
760,0,350
760,10,841
760,20,794
760,30,775
760,40,770
760,50,766
760,60,760
760,70,751
760,80,741
760,90,730
760,100,716
760,120,692
760,130,673
760,140,652
608,0,300
655,0,300
655,10,645
655,20,628
655,30,614
655,40,605
655,50,600
655,60,597
655,70,593
655,80,590
655,90,585
655,100,579
655,120,565
655,130,559
655,140,552
655,180,520
655,190,513
655,220,489
655,240,475
655,270,457
655,290,447
149,0,300
149,10,645
149,20,628
149,30,614
149,40,605
149,50,600
149,60,597
149,70,593
149,80,590
149,90,585
149,100,579
149,120,565
149,130,559
149,140,552
149,180,520
149,190,513
149,220,489
149,240,475
149,270,457
149,290,447
1372,0,350
1372,10,841
1372,20,794
1372,30,775
1372,40,770
1372,50,766
1372,60,760
1372,70,751
1372,80,741
1372,90,730
1372,100,716
1372,120,692
1372,130,673
1372,140,652
331,0,449.5
439,0,449.5
439,10,797
439,20,769
439,30,756
439,40,751
439,50,747
439,60,736
439,70,722
439,80,706
439,90,686
439,100,664
439,110,639
439,120,621
439,140,583
1261,0,474.5
1904,0,474.5
1904,10,831
1904,20,787
1904,30,777
1904,40,772
1904,50,761
1904,60,744
1904,80,698
1904,90,660
1750,0,474.5
1750,10,831
1750,20,787
1750,30,777
1750,40,772
1750,50,761
1750,60,744
1750,80,698
1750,90,660
1220,0,449.5
1686,0,449.5
1686,10,797
1686,20,769
1686,30,756
1686,40,751
1686,50,747
1686,60,736
1686,70,722
1686,80,706
1686,90,686
1686,100,664
1686,110,639
1686,120,621
1686,140,583
1226,0,449.5
1226,10,797
1226,20,769
1226,30,756
1226,40,751
1226,50,747
1226,60,736
1226,70,722
1226,80,706
1226,90,686
1226,100,664
1226,110,639
1226,120,621
1226,140,583
1067,0,449.5
1067,10,797
1067,20,769
1067,30,756
1067,40,751
1067,50,747
1067,60,736
1067,70,722
1067,80,706
1067,90,686
1067,100,664
1067,110,639
1067,120,621
1067,140,583
894,0,474.5
1267,0,474.5
1267,10,831
1267,20,787
1267,30,777
1267,40,772
1267,50,761
1267,60,744
1267,80,698
1267,90,660
1139,0,474.5
1139,10,831
1139,20,787
1139,30,777
1139,40,772
1139,50,761
1139,60,744
1139,80,698
1139,90,660
245,0,474.5
245,10,831
245,20,787
245,30,777
245,40,772
245,50,761
245,60,744
245,80,698
245,90,660
917,0,500
1810,0,500
1810,10,850
1810,20,821
1810,30,813
1810,40,806
1810,50,786
1810,60,758
1810,70,716
1810,80,678
1810,90,638
1793,0,500
1793,10,850
1793,20,821
1793,30,813
1793,40,806
1793,50,786
1793,60,758
1793,70,716
1793,80,678
1793,90,638
967,0,500
967,10,850
967,20,821
967,30,813
967,40,806
967,50,786
967,60,758
967,70,716
967,80,678
967,90,638
1782,0,500
1782,10,850
1782,20,821
1782,30,813
1782,40,806
1782,50,786
1782,60,758
1782,70,716
1782,80,678
1782,90,638
1309,0,500
1309,10,850
1309,20,821
1309,30,813
1309,40,806
1309,50,786
1309,60,758
1309,70,716
1309,80,678
1309,90,638
956,0,500
956,10,850
956,20,821
956,30,813
956,40,806
956,50,786
956,60,758
956,70,716
956,80,678
956,90,638
841,0,500
841,10,850
841,20,821
841,30,813
841,40,806
841,50,786
841,60,758
841,70,716
841,80,678
841,90,638
1718,0,500
1718,10,850
1718,20,821
1718,30,813
1718,40,806
1718,50,786
1718,60,758
1718,70,716
1718,80,678
1718,90,638
487,0,500
487,10,850
487,20,821
487,30,813
487,40,806
487,50,786
487,60,758
487,70,716
487,80,678
487,90,638
239,0,474.5
1773,0,474.5
1773,10,831
1773,20,787
1773,30,777
1773,40,772
1773,50,761
1773,60,744
1773,80,698
1773,90,660
900,0,474.5
900,10,831
900,20,787
900,30,777
900,40,772
900,50,761
900,60,744
900,80,698
900,90,660
263,0,474.5
263,10,831
263,20,787
263,30,777
263,40,772
263,50,761
263,60,744
263,80,698
263,90,660
434,0,449.5
1737,0,449.5
1737,10,797
1737,20,769
1737,30,756
1737,40,751
1737,50,747
1737,60,736
1737,70,722
1737,80,706
1737,90,686
1737,100,664
1737,110,639
1737,120,621
1737,140,583
338,0,449.5
338,10,797
338,20,769
338,30,756
338,40,751
338,50,747
338,60,736
338,70,722
338,80,706
338,90,686
338,100,664
338,110,639
338,120,621
338,140,583
1701,0,449.5
1701,10,797
1701,20,769
1701,30,756
1701,40,751
1701,50,747
1701,60,736
1701,70,722
1701,80,706
1701,90,686
1701,100,664
1701,110,639
1701,120,621
1701,140,583
1567,0,449.5
1567,10,797
1567,20,769
1567,30,756
1567,40,751
1567,50,747
1567,60,736
1567,70,722
1567,80,706
1567,90,686
1567,100,664
1567,110,639
1567,120,621
1567,140,583
861,0,449.5
861,10,797
861,20,769
861,30,756
861,40,751
861,50,747
861,60,736
861,70,722
861,80,706
861,90,686
861,100,664
861,110,639
861,120,621
861,140,583
220,0,449.5
220,10,797
220,20,769
220,30,756
220,40,751
220,50,747
220,60,736
220,70,722
220,80,706
220,90,686
220,100,664
220,110,639
220,120,621
220,140,583
950,0,500
1356,0,500
1356,10,850
1356,20,821
1356,30,813
1356,40,806
1356,50,786
1356,60,758
1356,70,716
1356,80,678
1356,90,638
1209,0,500
1209,10,850
1209,20,821
1209,30,813
1209,40,806
1209,50,786
1209,60,758
1209,70,716
1209,80,678
1209,90,638
1200,0,500
1200,10,850
1200,20,821
1200,30,813
1200,40,806
1200,50,786
1200,60,758
1200,70,716
1200,80,678
1200,90,638
923,0,500
923,10,850
923,20,821
923,30,813
923,40,806
923,50,786
923,60,758
923,70,716
923,80,678
923,90,638
206,0,500
847,0,500
847,10,850
847,20,821
847,30,813
847,40,806
847,50,786
847,60,758
847,70,716
847,80,678
847,90,638
637,0,500
637,10,850
637,20,821
637,30,813
637,40,806
637,50,786
637,60,758
637,70,716
637,80,678
637,90,638
1622,0,500
1622,10,850
1622,20,821
1622,30,813
1622,40,806
1622,50,786
1622,60,758
1622,70,716
1622,80,678
1622,90,638
1053,0,500
1053,10,850
1053,20,821
1053,30,813
1053,40,806
1053,50,786
1053,60,758
1053,70,716
1053,80,678
1053,90,638
1729,0,500
1729,10,850
1729,20,821
1729,30,813
1729,40,806
1729,50,786
1729,60,758
1729,70,716
1729,80,678
1729,90,638
1254,0,500
1254,10,850
1254,20,821
1254,30,813
1254,40,806
1254,50,786
1254,60,758
1254,70,716
1254,80,678
1254,90,638
1858,0,500
1858,10,850
1858,20,821
1858,30,813
1858,40,806
1858,50,786
1858,60,758
1858,70,716
1858,80,678
1858,90,638
1395,0,500
1395,10,850
1395,20,821
1395,30,813
1395,40,806
1395,50,786
1395,60,758
1395,70,716
1395,80,678
1395,90,638
427,0,500
427,10,850
427,20,821
427,30,813
427,40,806
427,50,786
427,60,758
427,70,716
427,80,678
427,90,638
1093,0,500
1093,10,850
1093,20,821
1093,30,813
1093,40,806
1093,50,786
1093,60,758
1093,70,716
1093,80,678
1093,90,638
211,0,500
211,10,850
211,20,821
211,30,813
211,40,806
211,50,786
211,60,758
211,70,716
211,80,678
211,90,638
1918,0,500
1918,10,850
1918,20,821
1918,30,813
1918,40,806
1918,50,786
1918,60,758
1918,70,716
1918,80,678
1918,90,638
530,0,500
530,10,850
530,20,821
530,30,813
530,40,806
530,50,786
530,60,758
530,70,716
530,80,678
530,90,638
107,0,500
107,10,850
107,20,821
107,30,813
107,40,806
107,50,786
107,60,758
107,70,716
107,80,678
107,90,638
1551,0,524.5
1838,0,524.5
1838,10,828
1838,20,785
1838,30,777
1838,40,772
1838,50,758
1838,60,739
1838,70,714
1838,80,674
1838,90,625
1473,0,650
1478,0,650
1478,10,870
1478,20,839
1478,30,830
1478,40,825
1478,50,809
1478,60,788
1478,70,757
1478,80,717
1478,90,686
1478,100,651
233,79,0
519,79,0
519,80,0.1
713,79,0
713,80,0.13
302,79,0
302,80,0.1
1526,79,0
1526,80,0.15
518,79,0
518,80,0.2
510,79,0
510,80,0.15
293,79,0
293,80,0.13
235,79,0
235,80,0.1
1488,79,0
1488,80,0.23
649,79,0
649,80,0.23
358,79,0
358,80,0.7
349,79,0
349,80,0.23
303,79,0
303,80,0.7
301,79,0
301,80,0.2
1891,79,0
1891,80,0.87
1527,79,0
1527,80,0.85
511,79,0
511,80,0.85
446,79,0
446,80,0.77
350,79,0
350,80,0.77
555,79,0
555,80,0.87
351,79,0
351,80,1
346,79,0
346,80,1
346,100,1
346,101,0
294,79,0
294,80,0.87
236,79,0
236,80,0.7
234,79,0
234,80,0.2
648,79,0
648,80,30.9
648,110,35.4
648,120,36.7
648,140,39.1
237,79,0
237,80,1
230,79,0
230,80,1
230,100,1
230,101,0
1076,79,0
1076,80,30.9
1076,110,35.4
1076,120,36.7
1076,140,39.1
870,79,0
870,80,30.9
870,110,35.4
870,120,36.7
870,140,39.1
710,79,0
710,80,31.9
710,100,35.3
710,120,38.3
710,130,39.7
1616,79,0
1616,80,35.1
1616,90,37.2
1616,100,39.4
1485,79,0
1485,80,35.1
1485,90,37.2
1485,100,39.4
1432,79,0
1432,80,31.9
1432,100,35.3
1432,120,38.3
1432,130,39.7
1301,79,0
1301,80,31.9
1301,100,35.3
1301,120,38.3
1301,130,39.7
1532,79,0
1532,80,50.4
1532,90,57.5
1532,100,64.2
1532,110,70.2
1532,120,75.7
1532,130,80.9
1532,140,85.6
1896,79,0
1896,80,58.1
1896,90,66.3
1896,100,73.8
1896,110,80.7
1896,120,87.1
1896,130,92.9
718,79,0
718,80,58.1
718,90,66.3
718,100,73.8
718,110,80.7
718,120,87.1
718,130,92.9
1043,79,0
1043,80,58.1
1043,90,66.3
1043,100,73.8
1043,110,80.7
1043,120,87.1
1043,130,92.9
997,79,0
997,80,58.1
997,90,66.3
997,100,73.8
997,110,80.7
997,120,87.1
997,130,92.9
1437,79,0
1437,80,58.1
1437,90,66.3
1437,100,73.8
1437,110,80.7
1437,120,87.1
1437,130,92.9
1511,79,0
1511,80,58.1
1511,90,66.3
1511,100,73.8
1511,110,80.7
1511,120,87.1
1511,130,92.9
560,79,0
560,80,58.1
560,90,66.3
560,100,73.8
560,110,80.7
560,120,87.1
560,130,92.9
1548,79,0
1548,80,50.4
1548,90,57.5
1548,100,64.2
1548,110,70.2
1548,120,75.7
1548,130,80.9
1548,140,85.6
516,79,0
516,80,50.4
516,90,57.5
516,100,64.2
516,110,70.2
516,120,75.7
516,130,80.9
516,140,85.6
1692,79,0
1692,80,60.4
1692,90,68.8
1692,100,76.9
1692,110,84
1692,120,90.7
1692,130,96.8
1692,140,102.5
1468,79,0
1468,80,60.4
1468,90,68.8
1468,100,76.9
1468,110,84
1468,120,90.7
1468,130,96.8
1468,140,102.5
1853,79,0
1853,80,60.4
1853,90,68.8
1853,100,76.9
1853,110,84
1853,120,90.7
1853,130,96.8
1853,140,102.5
477,79,0
477,80,60.4
477,90,68.8
477,100,76.9
477,110,84
477,120,90.7
477,130,96.8
477,140,102.5
451,79,0
451,80,60.4
451,90,68.8
451,100,76.9
451,110,84
451,120,90.7
451,130,96.8
451,140,102.5
1746,79,0
1746,80,60.4
1746,90,68.8
1746,100,76.9
1746,110,84
1746,120,90.7
1746,130,96.8
1746,140,102.5
356,79,0
356,80,60.4
356,90,68.8
356,100,76.9
356,110,84
356,120,90.7
356,130,96.8
356,140,102.5
1678,79,0
1678,80,58.1
1678,90,66.3
1678,100,73.8
1678,110,80.7
1678,120,87.1
1678,130,92.9
1305,79,0
1305,80,58.1
1305,90,66.3
1305,100,73.8
1305,110,80.7
1305,120,87.1
1305,130,92.9
299,79,0
299,80,58.1
299,90,66.3
299,100,73.8
299,110,80.7
299,120,87.1
299,130,92.9
1890,79,0
1890,80,31.9
1890,100,35.3
1890,120,38.3
1890,130,39.7
554,79,0
554,80,31.9
554,100,35.3
554,120,38.3
554,130,39.7
1046,79,0
1046,80,31.9
1046,100,35.3
1046,120,38.3
1046,130,39.7
290,79,0
290,80,31.9
290,100,35.3
290,120,38.3
290,130,39.7
1525,79,0
1525,80,30.9
1525,90,32.4
1525,100,34
1525,110,35.4
1525,120,36.7
1525,140,39.1
1112,79,0
1112,80,30.9
1112,90,32.4
1112,100,34
1112,110,35.4
1112,120,36.7
1112,140,39.1
509,79,0
509,80,30.9
509,90,32.4
509,100,34
509,110,35.4
509,120,36.7
509,140,39.1
345,79,0
345,80,30.9
345,110,35.4
345,120,36.7
345,140,39.1
1695,79,0
1695,80,30.9
1695,110,35.4
1695,120,36.7
1695,140,39.1
480,79,0
480,80,30.9
480,110,35.4
480,120,36.7
480,140,39.1
229,79,0
229,80,30.9
229,110,35.4
229,120,36.7
229,140,39.1
707,79,0
707,80,75.6
707,90,86.2
707,100,95.9
707,110,104.8
707,120,113.2
707,130,120.7
506,79,0
506,80,75.6
506,90,86.2
506,100,96.3
506,110,105.3
506,120,113.6
506,130,121.3
506,140,128.4
1767,79,0
1767,80,91.8
1767,90,104.1
1767,100,116
1493,79,0
1493,80,91.8
1493,90,104.1
1493,100,116
1672,79,0
1672,80,75.6
1672,90,86.2
1672,100,95.9
1672,110,104.8
1672,120,113.2
1672,130,120.7
1429,79,0
1429,80,75.6
1429,90,86.2
1429,100,95.9
1429,110,104.8
1429,120,113.2
1429,130,120.7
1531,79,0
1531,80,100.8
1531,90,115
1531,100,128.4
1531,110,140.4
1531,120,151.5
1531,130,161.7
1531,140,171.2
1895,79,0
1895,80,116.2
1895,90,132.7
1895,100,147.6
1895,110,161.3
1895,120,174.1
1895,130,185.7
717,79,0
717,80,116.2
717,90,132.7
717,100,147.6
717,110,161.3
717,120,174.1
717,130,185.7
996,79,0
996,80,116.2
996,90,132.7
996,100,147.6
996,110,161.3
996,120,174.1
996,130,185.7
1436,79,0
1436,80,116.2
1436,90,132.7
1436,100,147.6
1436,110,161.3
1436,120,174.1
1436,130,185.7
1042,79,0
1042,80,116.2
1042,90,132.7
1042,100,147.6
1042,110,161.3
1042,120,174.1
1042,130,185.7
1510,79,0
1510,80,116.2
1510,90,132.7
1510,100,147.6
1510,110,161.3
1510,120,174.1
1510,130,185.7
559,79,0
559,80,116.2
559,90,132.7
559,100,147.6
559,110,161.3
559,120,174.1
559,130,185.7
1547,79,0
1547,80,100.8
1547,90,115
1547,100,128.4
1547,110,140.4
1547,120,151.5
1547,130,161.7
1547,140,171.2
1116,79,0
1116,80,100.8
1116,90,115
1116,100,128.4
1116,110,140.4
1116,120,151.5
1116,130,161.7
1116,140,171.2
515,79,0
515,80,100.8
515,90,115
515,100,128.4
515,110,140.4
515,120,151.5
515,130,161.7
515,140,171.2
1691,79,0
1691,80,120.8
1691,90,137.7
1691,100,153.8
1691,110,168.1
1691,120,181.4
1691,130,193.6
1691,140,205
1467,79,0
1467,80,120.8
1467,90,137.7
1467,100,153.8
1467,110,168.1
1467,120,181.4
1467,130,193.6
1467,140,205
476,79,0
476,80,120.8
476,90,137.7
476,100,153.8
476,110,168.1
476,120,181.4
476,130,193.6
476,140,205
450,79,0
450,80,120.8
450,90,137.7
450,100,153.8
450,110,168.1
450,120,181.4
450,130,193.6
450,140,205
1745,79,0
1745,80,120.8
1745,90,137.7
1745,100,153.8
1745,110,168.1
1745,120,181.4
1745,130,193.6
1745,140,205
355,79,0
355,80,120.8
355,90,137.7
355,100,153.8
355,110,168.1
355,120,181.4
355,130,193.6
355,140,205
1677,79,0
1677,80,116.2
1677,90,132.7
1677,100,147.6
1677,110,161.3
1677,120,174.1
1677,130,185.7
298,79,0
298,80,116.2
298,90,132.7
298,100,147.6
298,110,161.3
298,120,174.1
298,130,185.7
551,79,0
551,80,75.6
551,90,86.2
551,100,95.9
551,110,104.8
551,120,113.2
551,130,120.7
1888,79,0
1888,80,75.6
1888,90,86.2
1888,100,95.9
1888,110,104.8
1888,120,113.2
1888,130,120.7
990,79,0
990,80,75.6
990,90,86.2
990,100,95.9
990,110,104.8
990,120,113.2
990,130,120.7
1542,79,0
1542,80,75.6
1542,90,86.2
1542,100,96.3
1542,110,105.3
1542,120,113.6
1542,130,121.3
1542,140,128.4
1523,79,0
1523,80,75.6
1523,90,86.2
1523,100,96.3
1523,110,105.3
1523,120,113.6
1523,130,121.3
1523,140,128.4
1109,79,0
1109,80,75.6
1109,90,86.2
1109,100,96.3
1109,110,105.3
1109,120,113.6
1109,130,121.3
1109,140,128.4
1504,79,0
1504,80,75.6
1504,90,86.2
1504,100,95.9
1504,110,104.8
1504,120,113.2
1504,130,120.7
287,79,0
287,80,75.6
287,90,86.2
287,100,95.9
287,110,104.8
287,120,113.2
287,130,120.7
1232,79,0
1232,80,60.4
1232,90,68.8
1232,100,76.9
1232,110,84
1232,120,90.7
1232,130,96.8
1232,140,102.5
1073,79,0
1073,80,60.4
1073,90,68.8
1073,100,76.9
1073,110,84
1073,120,90.7
1073,130,96.8
1073,140,102.5
1712,79,0
1712,80,60.4
1712,90,68.8
1712,100,76.9
1712,110,84
1712,120,90.7
1712,130,96.8
1712,140,102.5
1573,79,0
1573,80,60.4
1573,90,68.8
1573,100,76.9
1573,110,84
1573,120,90.7
1573,130,96.8
1573,140,102.5
867,79,0
867,80,60.4
867,90,68.8
867,100,76.9
867,110,84
867,120,90.7
867,130,96.8
867,140,102.5
226,79,0
226,80,60.4
226,90,68.8
226,100,76.9
226,110,84
226,120,90.7
226,130,96.8
226,140,102.5
443,79,0
443,80,138.9
443,90,158.3
443,100,176.8
443,110,193.3
443,120,208.6
443,130,222.7
443,140,235.7
1766,79,0
1766,80,183.6
1766,90,208.2
1766,100,232
1705,79,0
1705,80,138.9
1705,90,158.3
1705,100,176.8
1705,110,193.3
1705,120,208.6
1705,130,222.7
1705,140,235.7
1492,79,0
1492,80,183.6
1492,90,208.2
1492,100,232
1549,79,0
1549,80,353
1549,90,402.4
1549,100,449.6
1549,110,491.2
1549,120,530.2
1549,130,565.9
1549,140,599.1
1483,79,0
1483,80,211.1
1483,90,239.5
1483,100,266.8
719,79,0
719,80,406.9
719,90,464.4
719,100,516.5
719,110,564.5
719,120,609.5
719,130,650
1533,79,0
1533,80,353
1533,90,402.4
1533,100,449.6
1533,110,491.2
1533,120,530.2
1533,130,565.9
1533,140,599.1
1117,79,0
1117,80,353
1117,90,402.4
1117,100,449.6
1117,110,491.2
1117,120,530.2
1117,130,565.9
1117,140,599.1
517,79,0
517,80,353
517,90,402.4
517,100,449.6
517,110,491.2
517,120,530.2
517,130,565.9
517,140,599.1
1462,79,0
1462,80,138.9
1462,90,158.3
1462,100,176.8
1462,110,193.3
1462,120,208.6
1462,130,222.7
1462,140,235.7
645,79,0
645,80,138.9
645,90,158.3
645,100,176.8
645,110,193.3
645,120,208.6
645,130,222.7
645,140,235.7
1741,79,0
1741,80,138.9
1741,90,158.3
1741,100,176.8
1741,110,193.3
1741,120,208.6
1741,130,222.7
1741,140,235.7
342,79,0
342,80,138.9
342,90,158.3
342,100,176.8
342,110,193.3
342,120,208.6
342,130,222.7
342,140,235.7
1679,79,0
1679,80,406.9
1679,90,464.4
1679,100,516.5
1679,110,564.5
1679,120,609.5
1679,130,650
1438,79,0
1438,80,406.9
1438,90,464.4
1438,100,516.5
1438,110,564.5
1438,120,609.5
1438,130,650
1306,79,0
1306,80,406.9
1306,90,464.4
1306,100,516.5
1306,110,564.5
1306,120,609.5
1306,130,650
561,79,0
561,80,406.9
561,90,464.4
561,100,516.5
561,110,564.5
561,120,609.5
561,130,650
478,79,0
478,80,422.6
478,90,481.8
478,100,538.2
478,110,588.3
478,120,634.8
478,130,677.7
478,140,717.4
357,79,0
357,80,422.6
357,90,481.8
357,100,538.2
357,110,588.3
357,120,634.8
357,130,677.7
357,140,717.4
1897,79,0
1897,80,406.9
1897,90,464.4
1897,100,516.5
1897,110,564.5
1897,120,609.5
1897,130,650
1512,79,0
1512,80,406.9
1512,90,464.4
1512,100,516.5
1512,110,564.5
1512,120,609.5
1512,130,650
1044,79,0
1044,80,406.9
1044,90,464.4
